G15#13302719#1141382	119.47346	25.96081	119.48947	25.97489	[]
851	40464
1158	55143
1135	54043
1424	67861
1035	49262
753	35778
637	30232
381	17992
240	11250
G76#882871#1776666	116.6179	25.36815	116.63854	25.3351	null
244	1265
125	650
174	903
129	671
100	521
129	671
417	2159
1017	5259
1692	8747
1546	7992
1810	9356
2056	10628
2327	12028
2050	10597
1652	8540
1669	8628
1614	8344
2225	11501
2505	12948
1866	9646
1689	8731
1511	7811
826	4272
402	2081
G15#852351#14157266	119.72695	26.83617	119.68104	26.81243	null
483	3406
340	2844
289	2645
195	2276
195	2276
252	2499
551	3672
1113	5877
2138	9897
2442	11090
4344	18550
4134	17726
4485	19103
3266	14321
2435	11062
2614	11764
2619	11784
2655	11925
3700	16024
2601	11713
2110	9787
2710	12141
1682	8108
1462	7246
G76#85385147#1548876	116.72262	25.19645	116.77222	25.18085	null
396	2050
296	1533
291	1508
299	1549
675	3492
339	1756
474	2453
981	5073
1641	8483
1702	8798
2149	11108
2069	10695
2262	11692
1517	7842
1632	8437
1869	9661
1810	9356
2028	10483
2336	12074
1614	8344
1656	8561
1010	5223
861	4453
506	2619
G25#85404376#85404255	118.68675	27.35022	118.67327	27.44987	[7, 8, 4, 1, 3, 2, 0, 7, 16, 32, 43, 29]
180	8381
149	6899
120	5512
91	4126
125	5751
132	6086
252	11824
384	18135
867	41229
943	44863
1234	58777
1158	55143
1054	50170
1035	49262
842	40034
1035	49262
847	40273
1042	49597
1175	55956
996	47397
1275	60737
881	41898
343	16175
201	9385
G15#14939536#14939539	117.85846	24.37765	117.86606	24.35021	null
97	1839
53	1384
78	1643
62	1477
39	1239
63	1488
159	2480
319	4135
530	6317
545	6473
550	6524
599	7031
691	7983
434	5324
673	7796
656	7621
651	7569
589	6928
827	9389
626	7310
570	6731
492	5924
201	2915
120	2077
G72#774690#700497	118.47375	24.96333	118.50291	24.9248	[]
1007	4267
539	2504
453	2180
439	2127
368	1860
501	2361
907	3890
2106	8407
3488	13613
4155	16125
5671	21836
