868143	1	0.011	117.25	23.70856	117.25009	23.70861
869618	1	0.137	117.25009	23.70861	117.25122	23.70928
869619	1	3.541	117.25122	23.70928	117.27019	23.7354
49430318	1	1.382	117.27019	23.7354	117.27971	23.74388
49430322	1	0.044	117.27971	23.74388	117.2801	23.74406
49430323	1	1.374	117.2801	23.74406	117.29192	23.75
12472673	1	1.863	117.29192	23.75	117.30739	23.75894
12472674	1	0.068	117.30739	23.75894	117.30798	23.75923
1376095	1	0.673	117.30798	23.75923	117.31376	23.76216
49430330	1	0.682	117.31376	23.76216	117.31971	23.76498
49430331	1	0.047	117.31971	23.76498	117.32013	23.76516
49430327	1	2.098	117.32013	23.76516	117.33994	23.77021
1376147	1	0.344	117.33994	23.77021	117.34306	23.77139
1373064	1	0.196	117.34306	23.77139	117.3448	23.77215
1373089	1	3.043	117.3448	23.77215	117.36677	23.79043
49430338	1	1.62	117.36677	23.79043	117.37488	23.80294
49430339	1	0.02	117.37488	23.80294	117.375	23.80308
49430334	1	0.025	117.375	23.80308	117.37514	23.80326
49430335	1	2.048	117.37514	23.80326	117.3858	23.81848
839905	1	0.661	117.3858	23.81848	117.3872	23.82429
839906	1	0.051	117.3872	23.82429	117.38737	23.82472
839660	1	0.111	117.38737	23.82472	117.38781	23.82563
839898	1	0.084	117.38781	23.82563	117.38816	23.82632
49430342	1	0.421	117.38816	23.82632	117.39017	23.82963
49430346	1	0.056	117.39017	23.82963	117.39047	23.83005
49430347	1	0.281	117.39047	23.83005	117.39189	23.83222
839873	1	0.135	117.39189	23.83222	117.39243	23.83333
991963	1	0.057	117.39243	23.83333	117.3926	23.83382
49430350	1	2.023	117.3926	23.83382	117.39066	23.8518
49430354	1	0.097	117.39066	23.8518	117.39058	23.85267
49430356	1	2.348	117.39058	23.85267	117.38885	23.8737
49430360	1	0.026	117.38885	23.8737	117.38879	23.87393
14947572	1	1.043	117.38879	23.87393	117.38606	23.88298
14947573	1	0.102	117.38606	23.88298	117.3858	23.88387
993439	1	0.174	117.3858	23.88387	117.38546	23.88541
993440	1	0.061	117.38546	23.88541	117.38536	23.88595
991889	1	0.146	117.38536	23.88595	117.38524	23.88726
993433	1	0.113	117.38524	23.88726	117.38522	23.88828
993434	1	0.183	117.38522	23.88828	117.38528	23.88993
49430364	1	0.443	117.38528	23.88993	117.3861	23.89383
49430368	1	0.044	117.3861	23.89383	117.38626	23.8942
49430369	1	0.401	117.38626	23.8942	117.38786	23.89749
991966	1	0.038	117.38786	23.89749	117.38803	23.89779
14666684	1	0.059	117.38803	23.89779	117.38829	23.89826
14666685	1	0.035	117.38829	23.89826	117.38845	23.89854
12472676	1	0.05	117.38845	23.89854	117.38867	23.89894
991931	1	2.026	117.38867	23.89894	117.39751	23.9153
993437	1	0.086	117.39751	23.9153	117.39789	23.91599
993438	1	0.0050	117.39789	23.91599	117.39791	23.91603
49430374	1	0.041	117.39791	23.91603	117.39809	23.91636
49430375	1	0.039	117.39809	23.91636	117.39827	23.91667
49430378	1	0.018	117.39827	23.91667	117.39835	23.91681
49430379	1	1.709	117.39835	23.91681	117.40519	23.93083
640312	1	1.077	117.40519	23.93083	117.40913	23.93983
640316	1	0.354	117.40913	23.93983	117.41102	23.9425
14947560	1	0.168	117.41102	23.9425	117.41209	23.94365
14947561	1	0.104	117.41209	23.94365	117.4128	23.94432
640332	1	0.14	117.4128	23.94432	117.41382	23.94517
640363	1	0.077	117.41382	23.94517	117.41441	23.94561
640364	1	0.224	117.41441	23.94561	117.41623	23.94675
49430382	1	3.024	117.41623	23.94675	117.44451	23.95295
49430386	1	0.198	117.44451	23.95295	117.44646	23.95296
49430387	1	0.107	117.44646	23.95296	117.44751	23.95295
640351	1	0.392	117.44751	23.95295	117.45132	23.95249
640347	1	1.956	117.45132	23.95249	117.46259	23.93904
640326	1	4.565	117.46259	23.93904	117.5	23.92518
12472682	1	0.633	117.5	23.92518	117.50622	23.92508
12472681	1	1.756	117.50622	23.92508	117.52342	23.92409
49430395	1	0.08	117.52342	23.92409	117.52421	23.92407
49430399	1	1.619	117.52421	23.92407	117.53987	23.92643
49430403	1	0.071	117.53987	23.92643	117.54057	23.92647
49430402	1	1.367	117.54057	23.92647	117.55392	23.92751
643274	1	0.106	117.55392	23.92751	117.55495	23.92767
643368	1	0.405	117.55495	23.92767	117.55892	23.92782
643369	1	0.158	117.55892	23.92782	117.56047	23.9277
643273	1	0.043	117.56047	23.9277	117.56089	23.92766
643364	1	0.079	117.56089	23.92766	117.56166	23.92758
49430411	1	2.283	117.56166	23.92758	117.57933	23.9383
49430415	1	0.07	117.57933	23.9383	117.57976	23.93879
49430419	1	1.903	117.57976	23.93879	117.59424	23.94916
49430423	1	0.068	117.59424	23.94916	117.59487	23.94936
49430427	1	1.671	117.59487	23.94936	117.609	23.95693
12472685	1	0.0080	117.609	23.95693	117.60906	23.95697
12472686	1	0.0020	117.60906	23.95697	117.60908	23.95698
12472684	1	0.094	117.60908	23.95698	117.60983	23.95747
49430435	1	0.622	117.60983	23.95747	117.61482	23.96072
49430439	1	0.061	117.61482	23.96072	117.61531	23.96103
49430440	1	1.063	117.61531	23.96103	117.625	23.96424
14947556	1	0.992	117.625	23.96424	117.63462	23.96294
14947557	1	0.101	117.63462	23.96294	117.63559	23.96275
814823	1	0.525	117.63559	23.96275	117.64066	23.96186
814826	1	0.045	117.64066	23.96186	117.6411	23.96181
813284	1	0.096	117.6411	23.96181	117.64204	23.96177
814809	1	0.218	117.64204	23.96177	117.64418	23.96186
814810	1	0.117	117.64418	23.96186	117.64532	23.96199
49430445	1	0.156	117.64532	23.96199	117.64682	23.96229
49430449	1	0.055	117.64682	23.96229	117.64734	23.96242
49430450	1	5.3	117.64734	23.96242	117.6768	24.0
49430453	1	0.905	117.6768	24.0	117.68071	24.00722
49430457	1	0.064	117.68071	24.00722	117.68113	24.00765
49430458	1	4.017	117.68113	24.00765	117.7087	24.03209
821045	1	1.476	117.7087	24.03209	117.71574	24.04372
12472689	1	0.111	117.71574	24.04372	117.71624	24.04461
12472690	1	0.016	117.71624	24.04461	117.7163	24.04474
12472688	1	0.633	117.7163	24.04474	117.71871	24.04999
14947558	1	0.253	117.71871	24.04999	117.71949	24.05215
14947559	1	0.103	117.71949	24.05215	117.71983	24.05302
822652	1	0.251	117.71983	24.05302	117.72064	24.05516
822653	1	0.088	117.72064	24.05516	117.72093	24.05591
821048	1	0.075	117.72093	24.05591	117.72116	24.05655
822646	1	0.388	117.72116	24.05655	117.7224	24.05986
49430465	1	1.369	117.7224	24.05986	117.72788	24.07108
49430466	1	0.088	117.72788	24.07108	117.72823	24.0718
49430462	1	1.31	117.72823	24.0718	117.73072	24.08333
49430469	1	1.437	117.73072	24.08333	117.73649	24.09507
49430473	1	0.094	117.73649	24.09507	117.7368	24.09587
49430474	1	1.862	117.7368	24.09587	117.74432	24.11086
978324	1	0.122	117.74432	24.11086	117.74493	24.11181
49430475	1	0.056	117.74493	24.11181	117.74518	24.11226
49430477	1	0.0060	117.74518	24.11226	117.74521	24.11231
49430478	1	0.736	117.74521	24.11231	117.74793	24.11844
957236	1	0.166	117.74793	24.11844	117.74873	24.11974
978323	1	0.052	117.74873	24.11974	117.74901	24.12013
957229	1	0.085	117.74901	24.12013	117.74949	24.12076
957230	1	0.087	117.74949	24.12076	117.75	24.12139
49430492	1	0.325	117.75	24.12139	117.75204	24.12364
49430496	1	0.122	117.75204	24.12364	117.75282	24.12448
49430497	1	2.647	117.75282	24.12448	117.77379	24.1381
1330100	1	0.053	117.77379	24.1381	117.77425	24.13832
1330086	1	2.616	117.77425	24.13832	117.79716	24.14909
1330105	1	0.156	117.79716	24.14909	117.79852	24.14974
49430500	1	0.827	117.79852	24.14974	117.80483	24.15436
49430504	1	0.057	117.80483	24.15436	117.80516	24.15478
49430505	1	1.9	117.80516	24.15478	117.81828	24.16667
49430508	1	0.927	117.81828	24.16667	117.82613	24.17088
49430512	1	0.15	117.82613	24.17088	117.82719	24.17182
49430513	1	0.523	117.82719	24.17182	117.83021	24.17563
1620795	1	0.028	117.83021	24.17563	117.83036	24.17584
1622311	1	0.437	117.83036	24.17584	117.83295	24.17897
1620796	1	0.156	117.83295	24.17897	117.83402	24.17997
1622321	1	0.135	117.83402	24.17997	117.83501	24.18078
12472695	1	0.064	117.83501	24.18078	117.83549	24.18115
12472696	1	0.382	117.83549	24.18115	117.83851	24.18321
49430520	1	0.17	117.83851	24.18321	117.83986	24.18411
49430521	1	1.286	117.83986	24.18411	117.84909	24.19186
1622329	1	6.515	117.84909	24.19186	117.85019	24.24589
1622324	1	0.553	117.85019	24.24589	117.84714	24.25
1745317	1	2.551	117.84714	24.25	117.84216	24.27152
1745318	1	0.355	117.84216	24.27152	117.84397	24.27426
1745314	1	0.742	117.84397	24.27426	117.84763	24.28005
49430522	1	1.063	117.84763	24.28005	117.85053	24.28923
49430526	1	0.046	117.85053	24.28923	117.85069	24.28962
49430527	1	1.082	117.85069	24.28962	117.8553	24.29839
