1347395	1	0.533	116.11034	25.91667	116.1143	25.91346
14947438	1	0.695	116.1143	25.91346	116.11952	25.90937
14947439	1	0.104	116.11952	25.90937	116.12021	25.90867
14947436	1	0.288	116.12021	25.90867	116.12282	25.90765
14947437	1	0.261	116.12282	25.90765	116.125	25.90635
1091538	1	0.162	116.125	25.90635	116.12635	25.90554
1091539	1	1.373	116.12635	25.90554	116.13497	25.89622
1091532	1	0.16	116.13497	25.89622	116.13554	25.89487
1091534	1	0.099	116.13554	25.89487	116.13588	25.89403
1091535	1	0.092	116.13588	25.89403	116.1362	25.89325
1091529	1	0.824	116.1362	25.89325	116.13914	25.88632
1091507	1	0.161	116.13914	25.88632	116.13989	25.88504
1091509	1	0.241	116.13989	25.88504	116.14127	25.88326
1091512	1	0.174	116.14127	25.88326	116.14242	25.88208
1091514	1	0.338	116.14242	25.88208	116.14485	25.87997
1091515	1	0.034	116.14485	25.87997	116.14509	25.87975
1091517	1	0.104	116.14509	25.87975	116.14588	25.87914
1091521	1	0.694	116.14588	25.87914	116.15151	25.8755
1091522	1	0.861	116.15151	25.8755	116.15851	25.87099
1091527	1	0.027	116.15851	25.87099	116.15873	25.87085
1091528	1	0.014	116.15873	25.87085	116.15885	25.87078
1091524	1	0.185	116.15885	25.87078	116.16041	25.86989
1091542	1	0.282	116.16041	25.86989	116.16268	25.86838
1091544	1	0.291	116.16268	25.86838	116.16468	25.86649
14947507	1	1.001	116.16468	25.86649	116.16997	25.85892
14947506	1	0.216	116.16997	25.85892	116.17167	25.85772
1091505	1	0.027	116.17167	25.85772	116.17188	25.85757
14947511	1	0.176	116.17188	25.85757	116.1734	25.85678
14947510	1	1.221	116.1734	25.85678	116.18436	25.85216
1089955	1	0.336	116.18436	25.85216	116.18741	25.85098
1089953	1	0.495	116.18741	25.85098	116.19076	25.84772
1089951	1	0.225	116.19076	25.84772	116.19262	25.84659
1089949	1	0.862	116.19262	25.84659	116.20024	25.84313
1089947	1	0.199	116.20024	25.84313	116.20222	25.84301
1089945	1	1.694	116.20222	25.84301	116.21333	25.83333
793563	1	0.959	116.21333	25.83333	116.21494	25.82483
793562	1	0.326	116.21494	25.82483	116.21588	25.82203
793559	1	0.166	116.21588	25.82203	116.21681	25.8208
793557	1	0.217	116.21681	25.8208	116.21844	25.81952
793564	1	0.318	116.21844	25.81952	116.22089	25.81771
793553	1	0.601	116.22089	25.81771	116.22478	25.81361
793590	1	1.093	116.22478	25.81361	116.23221	25.80649
793589	1	0.035	116.23221	25.80649	116.23248	25.80629
793578	1	0.046	116.23248	25.80629	116.23283	25.80602
793555	1	0.894	116.23283	25.80602	116.23751	25.79945
793580	1	0.162	116.23751	25.79945	116.23756	25.79799
793579	1	3.128	116.23756	25.79799	116.25	25.77619
709655	1	2.372	116.25	25.77619	116.2725	25.77818
709653	1	0.286	116.2725	25.77818	116.27527	25.77873
689679	1	0.418	116.27527	25.77873	116.27924	25.77775
689677	1	1.548	116.27924	25.77775	116.29095	25.76875
708162	1	0.231	116.29095	25.76875	116.29243	25.76716
708160	1	0.456	116.29243	25.76716	116.29601	25.76466
708158	1	0.273	116.29601	25.76466	116.29852	25.76371
708157	1	2.533	116.29852	25.76371	116.32325	25.75989
708153	1	0.133	116.32325	25.75989	116.32458	25.75985
689707	1	0.415	116.32458	25.75985	116.32854	25.75877
689705	1	0.213	116.32854	25.75877	116.33062	25.75839
708149	1	1.596	116.33062	25.75839	116.34164	25.75
786181	1	1.362	116.34164	25.75	116.3423	25.73781
786200	1	0.153	116.3423	25.73781	116.34224	25.73643
786185	1	0.539	116.34224	25.73643	116.34262	25.73159
786187	1	0.238	116.34262	25.73159	116.34314	25.7295
786188	1	1.356	116.34314	25.7295	116.35149	25.72027
786179	1	1.372	116.35149	25.72027	116.36257	25.71365
786197	1	1.844	116.36257	25.71365	116.36774	25.69793
786198	1	0.114	116.36774	25.69793	116.36839	25.69709
786177	1	1.17	116.36839	25.69709	116.375	25.6884
797105	1	0.355	116.375	25.6884	116.3778	25.68649
798624	1	0.074	116.3778	25.68649	116.37848	25.68623
798621	1	0.022	116.37848	25.68623	116.37868	25.68616
798614	1	3.113	116.37868	25.68616	116.39939	25.66667
839497	1	1.567	116.39939	25.66667	116.40712	25.65467
839495	1	0.831	116.40712	25.65467	116.41273	25.6492
839489	1	0.325	116.41273	25.6492	116.41504	25.64715
840922	1	0.19	116.41504	25.64715	116.41637	25.64593
840920	1	0.168	116.41637	25.64593	116.41753	25.64484
839483	1	0.614	116.41753	25.64484	116.42103	25.6403
839481	1	1.095	116.42103	25.6403	116.42529	25.63126
839463	1	0.173	116.42529	25.63126	116.42583	25.62978
839459	1	4.415	116.42583	25.62978	116.44112	25.59439
839455	1	0.261	116.44112	25.59439	116.44218	25.59225
839451	1	1.114	116.44218	25.59225	116.44726	25.58333
577290	1	0.652	116.44726	25.58333	116.44979	25.57792
577285	1	0.035	116.44979	25.57792	116.44992	25.57763
575810	1	0.044	116.44992	25.57763	116.45009	25.57726
571394	1	1.204	116.45009	25.57726	116.45465	25.56722
575819	1	0.06	116.45465	25.56722	116.45488	25.56672
575813	1	0.695	116.45488	25.56672	116.45752	25.56093
571383	1	0.279	116.45752	25.56093	116.45856	25.5586
571369	1	2.85	116.45856	25.5586	116.47788	25.54126
571360	1	0.3	116.47788	25.54126	116.48013	25.53948
571352	1	1.089	116.48013	25.53948	116.48338	25.53069
571342	1	0.14	116.48338	25.53069	116.48378	25.52948
571330	1	1.759	116.48378	25.52948	116.48491	25.51403
571306	1	0.194	116.48491	25.51403	116.48484	25.51228
577302	1	0.1	116.48484	25.51228	116.48481	25.51138
577296	1	0.192	116.48481	25.51138	116.48476	25.50965
569874	1	0.427	116.48476	25.50965	116.48534	25.50585
569872	1	0.793	116.48534	25.50585	116.48976	25.5
854066	1	1.556	116.48976	25.5	116.49429	25.48806
854063	1	0.216	116.49429	25.48806	116.49271	25.48675
855571	1	0.648	116.49271	25.48675	116.48848	25.48251
855569	1	0.081	116.48848	25.48251	116.48825	25.48181
49383368	1	0.343	116.48825	25.48181	116.48826	25.47876
49383367	1	0.048	116.48826	25.47876	116.48838	25.47834
854057	1	1.092	116.48838	25.47834	116.4951	25.47069
49383364	1	0.338	116.4951	25.47069	116.49776	25.46883
49383363	1	0.018	116.49776	25.46883	116.49791	25.46874
854047	1	0.254	116.49791	25.46874	116.5	25.46746
950514	1	0.096	116.5	25.46746	116.50079	25.46698
950511	1	0.0040	116.50079	25.46698	116.50082	25.46696
949086	1	0.434	116.50082	25.46696	116.50406	25.46441
49383360	1	0.361	116.50406	25.46441	116.50611	25.46174
49383359	1	0.047	116.50611	25.46174	116.50637	25.46139
950500	1	0.916	116.50637	25.46139	116.50998	25.45385
950493	1	0.016	116.50998	25.45385	116.51002	25.45371
949093	1	0.313	116.51002	25.45371	116.51087	25.451
949089	1	0.029	116.51087	25.451	116.51096	25.45075
950544	1	1.342	116.51096	25.45075	116.5162	25.43966
950540	1	1.02	116.5162	25.43966	116.522	25.43212
950505	1	0.089	116.522	25.43212	116.5225	25.43146
950547	1	0.027	116.5225	25.43146	116.52266	25.43126
950551	1	0.517	116.52266	25.43126	116.52525	25.42724
950549	1	1.319	116.52525	25.42724	116.52932	25.41667
860582	1	1.779	116.52932	25.41667	116.54016	25.40538
860581	1	0.055	116.54016	25.40538	116.54059	25.40508
49383356	1	0.208	116.54059	25.40508	116.54231	25.40403
49383355	1	0.048	116.54231	25.40403	116.54271	25.4038
881360	1	0.397	116.54271	25.4038	116.54619	25.40211
49383352	1	0.058	116.54619	25.40211	116.54667	25.40182
