2288	103
2275	89
2424	64
1798	40
1233	41
1153	31
778	34
480	17
y = 22.266044902103623 * x + 196.10377102969574
36	17
18	17
8	8
21	11
8	3
19	5
69	13
203	14
418	29
458	46
570	34
579	39
514	26
359	31
601	40
619	42
553	49
533	47
401	48
264	37
318	26
200	32
86	24
82	20
y = 13.592419155327798 * x + -83.61715850857047
729	127
588	107
477	87
441	66
536	80
373	73
725	67
1462	112
2097	175
1981	221
2767	220
2482	158
2974	179
2429	306
2632	417
2893	368
2354	300
2640	332
3300	233
2203	210
2131	164
1758	145
963	120
755	113
y = 7.650847516468638 * x + 340.8036615778067
2047	260
1812	186
1013	153
1093	140
1272	146
1719	204
4219	288
8985	504
12772	817
12891	1327
16050	1462
15191	1291
16158	1073
13208	1310
12818	1338
15105	1555
15397	1578
15416	1466
18463	1145
14576	876
13396	796
10914	597
5721	465
3467	348
y = 10.575598667722673 * x + 1222.0648227608053
211	98
143	60
78	52
88	57
80	63
137	67
254	138
642	360
781	490
769	604
1273	659
934	614
1087	509
818	618
979	669
1135	728
1413	774
1304	808
1164	674
878	496
730	385
470	292
388	224
213	173
y = 1.6175374349658498 * x + 17.55125729617714
3808	46
2777	39
1717	28
1766	31
1471	26
1886	39
3711	46
7303	106
10460	151
11145	207
14693	236
15607	190
19728	173
15537	262
14210	280
14830	281
18602	241
17521	284
25076	264
20920	160
20835	158
17477	118
10835	85
6614	69
y = 62.57108436505303 * x + 2428.2826264588894
10	23
5	83
21	311
7	1877
9	232
13	25
28	65
48	65
80	88
90	97
95	102
55	111
107	92
45	129
58	127
102	136
103	148
104	106
102	78
127	71
50	58
38	42
23	49
12	31
y = -0.027107689468265847 * x + 60.182853355642926
733	33
783	35
507	35
525	29
486	26
611	28
1019	36
1764	49
2328	76
2136	127
2915	187
2884	201
3479	170
2828	176
3151	203
3481	183
3033	175
3241	148
3735	117
2506	116
1947	79
1888	65
1028	54
1034	50
y = 15.388383891132795 * x + 464.1939762109814
633	57
344	45
291	28
272	27
262	37
295	51
549	66
1365	154
2888	196
3302	287
3706	331
3513	261
3989	191
2958	259
3169	259
3095	279
3640	255
3373	187
4073	154
3743	176
3343	147
2679	128
1298	88
736	71
y = 12.96939787204534 * x + 212.0111810742792
2649	153
2074	108
1658	72
1699	71
1613	75
2059	79
3461	126
6146	282
8420	423
8659	726
10447	842
11082	728
11226	501
8856	510
9524	530
10976	549
11068	614
9494	574
7555	449
5475	348
5672	336
5189	297
4127	194
3131	177
y = 13.949702238201168 * x + 1250.2003993502067
2004	221
1529	143
1127	116
1061	100
1315	108
1650	158
3648	240
7141	468
11449	726
10917	1214
13468	1274
12978	1174
12087	948
10520	1217
11080	1194
13345	1475
12946	1500
12646	1366
13731	967
11958	754
10263	684
8673	546
5537	389
3222	301
y = 9.083586668322619 * x + 1554.3071504741738
306	61
347	55
333	48
240	49
262	37
373	47
725	46
1291	61
2497	87
2148	117
2648	118
2720	123
3103	100
2382	134
2493	146
2656	136
2672	142
2809	111
3541	93
3110	95
2594	80
1756	75
1191	65
517	68
y = 26.251993474236063 * x + -510.7364306270965
4473	153
3213	139
2405	86
2175	83
2127	105
2539	103
4042	177
8181	354
13633	684
14416	995
19457	960
18019	756
18959	659
14608	863
16737	1027
19612	968
18375	911
18853	865
22140	772
18662	581
16601	421
14926	337
10947	260
7371	210
y = 17.29344357764298 * x + 3201.6271679320707
1001	103
730	109
752	110
767	74
740	98
843	83
1682	96
3295	167
4897	214
3789	259
4602	310
4487	291
4767	257
3807	322
3955	358
4360	297
4374	359
5052	362
6268	284
5652	201
4860	209
3531	198
1951	177
1290	134
y = 15.277020984579842 * x + -1.377101407873397
1401	121
1509	91
1417	87
1442	80
1551	88
1955	124
2708	152
4373	235
6880	373
6861	423
7359	392
6834	392
7638	614
6089	866
6126	539
7602	519
6719	480
7578	547
10946	588
8621	625
8011	507
6317	378
3290	295
2085	212
y = 11.253936927254495 * x + 1128.6516041217815
146	92
117	58
122	78
112	54
125	71
223	61
284	66
356	78
427	84
370	104
619	126
612	153
602	101
417	156
513	145
507	137
476	131
566	123
622	119
324	84
399	95
201	84
220	75
123	83
y = 4.633962135192399 * x + -101.82844644931987
1247	118
822	120
737	84
632	115
