1362174	1	0.223	116.375	26.23119	116.37719	26.2308
1362173	1	0.105	116.37719	26.2308	116.37824	26.2307
1362170	1	0.109	116.37824	26.2307	116.37933	26.23062
1362168	1	0.307	116.37933	26.23062	116.38239	26.23039
1362167	1	0.121	116.38239	26.23039	116.3836	26.2303
1362176	1	0.042	116.3836	26.2303	116.38402	26.23025
1362175	1	0.652	116.38402	26.23025	116.39036	26.22888
1362161	1	0.247	116.39036	26.22888	116.39283	26.22885
1362160	1	0.157	116.39283	26.22885	116.39436	26.22915
1362158	1	0.428	116.39436	26.22915	116.39798	26.23113
1362156	1	0.0070	116.39798	26.23113	116.39803	26.23118
1362154	1	0.464	116.39803	26.23118	116.40115	26.23428
1362152	1	0.204	116.40115	26.23428	116.40273	26.23543
1362150	1	0.433	116.40273	26.23543	116.40683	26.23659
49284673	1	0.116	116.40683	26.23659	116.40799	26.2366
49284672	1	0.067	116.40799	26.2366	116.40866	26.23661
1362145	1	0.044	116.40866	26.23661	116.4091	26.23661
1362144	1	0.055	116.4091	26.23661	116.40965	26.23661
1362142	1	0.521	116.40965	26.23661	116.41486	26.23676
1362141	1	0.037	116.41486	26.23676	116.41523	26.23679
1362138	1	0.095	116.41523	26.23679	116.41616	26.23696
14667051	1	0.079	116.41616	26.23696	116.41692	26.23715
14667050	1	0.779	116.41692	26.23715	116.42421	26.23967
1362135	1	0.194	116.42421	26.23967	116.42601	26.24033
1362134	1	0.626	116.42601	26.24033	116.43089	26.24373
1362131	1	0.567	116.43089	26.24373	116.43377	26.24813
1362128	1	0.239	116.43377	26.24813	116.43496	26.25
764764	1	0.233	116.43496	26.25	116.43611	26.25183
764774	1	0.534	116.43611	26.25183	116.43879	26.25599
764772	1	1.269	116.43879	26.25599	116.44994	26.26094
764758	1	0.069	116.44994	26.26094	116.45061	26.2611
14947501	1	4.121	116.45061	26.2611	116.48962	26.27048
14947500	1	0.281	116.48962	26.27048	116.49244	26.2704
14947497	1	0.49	116.49244	26.2704	116.49735	26.2702
14947496	1	0.267	116.49735	26.2702	116.5	26.26982
1330310	1	0.664	116.5	26.26982	116.50643	26.2683
1330309	1	0.222	116.50643	26.2683	116.50863	26.26803
1330334	1	1.224	116.50863	26.26803	116.52003	26.26473
1330333	1	0.104	116.52003	26.26473	116.52092	26.26425
14667049	1	0.338	116.52092	26.26425	116.52385	26.26273
14667048	1	0.079	116.52385	26.26273	116.52458	26.26246
1330341	1	0.091	116.52458	26.26246	116.52544	26.2622
1330336	1	0.213	116.52544	26.2622	116.52746	26.26158
1330335	1	0.432	116.52746	26.26158	116.53165	26.2606
1330306	1	0.293	116.53165	26.2606	116.53436	26.25959
1330304	1	1.794	116.53436	26.25959	116.55089	26.25423
1330302	1	0.281	116.55089	26.25423	116.55326	26.25286
1330301	1	1.293	116.55326	26.25286	116.56561	26.25052
1330298	1	0.18	116.56561	26.25052	116.56741	26.25052
1330295	1	1.602	116.56741	26.25052	116.5831	26.25319
1330294	1	0.173	116.5831	26.25319	116.58477	26.25359
1330292	1	1.426	116.58477	26.25359	116.59738	26.25945
1330290	1	0.08	116.59738	26.25945	116.59807	26.25982
1330288	1	0.407	116.59807	26.25982	116.60186	26.26114
1330285	1	0.186	116.60186	26.26114	116.60368	26.2615
1330284	1	1.901	116.60368	26.2615	116.62015	26.26956
1330281	1	0.132	116.62015	26.26956	116.62139	26.26997
1330280	1	0.404	116.62139	26.26997	116.625	26.27158
1714085	1	0.043	116.625	26.27158	116.62536	26.2718
1714086	1	0.1	116.62536	26.2718	116.62613	26.27238
1714082	1	0.924	116.62613	26.27238	116.63298	26.27788
1715563	1	0.229	116.63298	26.27788	116.63512	26.27862
1715564	1	0.419	116.63512	26.27862	116.63922	26.27941
1715567	1	0.114	116.63922	26.27941	116.64034	26.27963
1715568	1	0.166	116.64034	26.27963	116.64197	26.27993
1714070	1	0.205	116.64197	26.27993	116.64398	26.2803
1714068	1	0.806	116.64398	26.2803	116.65188	26.2818
1714066	1	0.145	116.65188	26.2818	116.65331	26.28205
1714064	1	0.158	116.65331	26.28205	116.65487	26.2823
1714062	1	0.173	116.65487	26.2823	116.65659	26.28249
1714060	1	1.74	116.65659	26.28249	116.67399	26.28235
1714058	1	0.222	116.67399	26.28235	116.6761	26.28173
1714056	1	0.813	116.6761	26.28173	116.68355	26.27877
1714054	1	0.132	116.68355	26.27877	116.68476	26.27828
1714052	1	0.781	116.68476	26.27828	116.69245	26.27712
1714050	1	0.14	116.69245	26.27712	116.69384	26.27696
1714048	1	0.657	116.69384	26.27696	116.70017	26.27539
1714046	1	0.213	116.70017	26.27539	116.70217	26.27472
1714044	1	0.587	116.70217	26.27472	116.7076	26.27272
1714042	1	0.257	116.7076	26.27272	116.70972	26.27141
1714040	1	0.032	116.70972	26.27141	116.70998	26.27124
1715549	1	0.147	116.70998	26.27124	116.71116	26.27044
1715550	1	0.211	116.71116	26.27044	116.71288	26.26934
1714039	1	0.197	116.71288	26.26934	116.71465	26.26856
1715557	1	0.012	116.71465	26.26856	116.71476	26.26851
1715558	1	0.257	116.71476	26.26851	116.71717	26.2677
1715553	1	0.15	116.71717	26.2677	116.71858	26.26722
1715554	1	0.914	116.71858	26.26722	116.72726	26.26467
1714036	1	0.108	116.72726	26.26467	116.72833	26.26456
14667038	1	0.409	116.72833	26.26456	116.73242	26.26426
14667039	1	1.86	116.73242	26.26426	116.75	26.26042
853363	1	1.733	116.75	26.26042	116.76246	26.25
714482	1	0.042	116.76246	26.25	116.76286	26.24988
714480	1	0.333	116.76286	26.24988	116.766	26.24886
714475	1	0.231	116.766	26.24886	116.76817	26.24813
714521	1	0.011	116.76817	26.24813	116.76828	26.2481
714518	1	0.577	116.76828	26.2481	116.7737	26.2463
714471	1	0.108	116.7737	26.2463	116.77472	26.24597
714467	1	0.496	116.77472	26.24597	116.77894	26.24371
714464	1	1.919	116.77894	26.24371	116.7902	26.22984
714460	1	0.229	116.7902	26.22984	116.79212	26.22871
714456	1	0.291	116.79212	26.22871	116.79457	26.22729
714453	1	0.295	116.79457	26.22729	116.79706	26.22586
713004	1	1.167	116.79706	26.22586	116.80367	26.21736
713000	1	0.054	116.80367	26.21736	116.80395	26.21694
712996	1	0.098	116.80395	26.21694	116.80447	26.21619
712993	1	0.491	116.80447	26.21619	116.80774	26.21291
712985	1	0.048	116.80774	26.21291	116.80811	26.21263
712983	1	0.013	116.80811	26.21263	116.80821	26.21255
712981	1	0.162	116.80821	26.21255	116.80954	26.21172
712976	1	0.203	116.80954	26.21172	116.81125	26.21073
712972	1	0.093	116.81125	26.21073	116.81204	26.21028
714504	1	0.119	116.81204	26.21028	116.81305	26.20971
714501	1	0.29	116.81305	26.20971	116.81551	26.20832
712970	1	0.087	116.81551	26.20832	116.81626	26.20793
714544	1	0.027	116.81626	26.20793	116.81649	26.20781
714542	1	0.172	116.81649	26.20781	116.81803	26.20711
714498	1	0.228	116.81803	26.20711	116.82014	26.20632
712965	1	0.765	116.82014	26.20632	116.82773	26.20568
712962	1	0.077	116.82773	26.20568	116.8285	26.20567
712954	1	0.404	116.8285	26.20567	116.83252	26.20532
14667047	1	0.104	116.83252	26.20532	116.83354	26.20514
14667046	1	0.255	116.83354	26.20514	116.83606	26.20477
714525	1	0.021	116.83606	26.20477	116.83627	26.20474
49284677	1	0.043	116.83627	26.20474	116.8367	26.20471
49284676	1	0.103	116.8367	26.20471	116.83773	26.20463
712943	1	0.418	116.83773	26.20463	116.8419	26.20478
712939	1	0.072	116.8419	26.20478	116.84261	26.20487
712937	1	2.164	116.84261	26.20487	116.86358	26.20852
712932	1	0.181	116.86358	26.20852	116.86526	26.20792
14667045	1	0.626	116.86526	26.20792	116.86967	26.204
14667044	1	0.06	116.86967	26.204	116.87002	26.20356
712926	1	0.029	116.87002	26.20356	116.8702	26.20336
712924	1	0.02	116.8702	26.20336	116.87032	26.20322
712917	1	0.086	116.87032	26.20322	116.87086	26.20262
714535	1	0.0050	116.87086	26.20262	116.87089	26.20258
716017	1	0.18	116.87089	26.20258	116.87215	26.20142
712914	1	0.045	116.87215	26.20142	116.87249	26.20115
712909	1	0.04	116.87249	26.20115	116.87281	26.20093
712907	1	0.266	116.87281	26.20093	116.875	26.19957
14667034	1	1.06	116.875	26.19957	116.88315	26.19355
14667035	1	0.248	116.88315	26.19355	116.88506	26.19213
814738	1	0.076	116.88506	26.19213	116.88569	26.19175
814730	1	0.081	116.88569	26.19175	116.8864	26.19139
814726	1	3.587	116.8864	26.19139	116.9211	26.18367
814723	1	0.031	116.9211	26.18367	116.9214	26.1836
814716	1	0.1	116.9214	26.1836	116.92236	26.18336
811789	1	0.6	116.92236	26.18336	116.92799	26.18149
811791	1	0.093	116.92799	26.18149	116.92889	26.18127
811753	1	0.064	116.92889	26.18127	116.92951	26.18114
811780	1	0.224	116.92951	26.18114	116.93173	26.1809
811782	1	0.396	116.93173	26.1809	116.93568	26.18106
814767	1	1.649	116.93568	26.18106	116.95148	26.18018
814714	1	0.156	116.95148	26.18018	116.95279	26.18094
814710	1	1.113	116.95279	26.18094	116.96257	26.18555
814703	1	0.177	116.96257	26.18555	116.96429	26.18592
814700	1	0.983	116.96429	26.18592	116.97235	26.19084
814696	1	0.343	116.97235	26.19084	116.97568	26.1915
811773	1	0.856	116.97568	26.1915	116.98379	26.18924
811774	1	0.453	116.98379	26.18924	116.9883	26.18908
811765	1	0.064	116.9883	26.18908	116.98893	26.18919
811767	1	0.394	116.98893	26.18919	116.99275	26.19008
813236	1	0.737	116.99275	26.19008	117.0	26.18914
49284678	1	5.884	117.0	26.18914	117.05397	26.20498
49284679	1	0.127	117.05397	26.20498	117.05503	26.20561
896193	1	0.045	117.05503	26.20561	117.05541	26.20582
896200	1	0.279	117.05541	26.20582	117.05795	26.20685
896199	1	0.074	117.05795	26.20685	117.05866	26.20703
896190	1	0.071	117.05866	26.20703	117.05935	26.20718
896189	1	0.15	117.05935	26.20718	117.06084	26.20731
896187	1	1.548	117.06084	26.20731	117.07442	26.2014
896185	1	0.44	117.07442	26.2014	117.07847	26.19993
14667030	1	0.618	117.07847	26.19993	117.08425	26.1981
14667031	1	0.022	117.08425	26.1981	117.08444	26.198
896180	1	0.044	117.08444	26.198	117.08481	26.19779
896181	1	0.047	117.08481	26.19779	117.08521	26.19757
896178	1	0.8	117.08521	26.19757	117.09212	26.19395
896175	1	0.087	117.09212	26.19395	117.09294	26.19368
896173	1	2.094	117.09294	26.19368	117.11366	26.19134
896171	1	0.07	117.11366	26.19134	117.1143	26.19109
896168	1	0.029	117.1143	26.19109	117.11456	26.19097
896167	1	0.134	117.11456	26.19097	117.11576	26.19043
896166	1	0.161	117.11576	26.19043	117.11716	26.18972
896164	1	0.813	117.11716	26.18972	117.125	26.18859
914072	1	0.195	117.125	26.18859	117.12695	26.18858
914073	1	0.239	117.12695	26.18858	117.12925	26.18801
914069	1	0.568	117.12925	26.18801	117.13408	26.18532
49284684	1	0.159	117.13408	26.18532	117.13548	26.18464
49284685	1	0.066	117.13548	26.18464	117.13609	26.18441
914062	1	0.042	117.13609	26.18441	117.13648	26.18428
914063	1	0.06	117.13648	26.18428	117.13706	26.18413
914059	1	0.217	117.13706	26.18413	117.13919	26.18379
914057	1	0.058	117.13919	26.18379	117.13977	26.18376
914056	1	0.059	117.13977	26.18376	117.14036	26.18378
914055	1	0.138	117.14036	26.18378	117.14174	26.18388
914102	1	0.06	117.14174	26.18388	117.14232	26.184
914103	1	0.509	117.14232	26.184	117.14707	26.18565
