S35	689	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
S35	690	0	99.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
S35	691	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
S35	692	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	199	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	200	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	201	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	202	0	97.0	1	0	0.0	75.0	1	0	0.0	76.0	4	0	0.15	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	282	0	12.0	5	0	0.77	87.0	3	0	0.0	84.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	283	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	38.0	2	0	0.31	0.0	0	0	0.0	2015/11/12 00:00:00
G76	284	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	85.0	2	0	0.15	69.0	1	0	0.0	2015/11/12 00:00:00
G76	285	0	74.0	3	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	35.0	1	0	0.15	51.0	1	0	0.0	2015/11/12 00:00:00
G76	286	0	107.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	287	0	89.0	4	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	103.0	1	0	0.0	2015/11/12 00:00:00
G76	288	0	92.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	289	0	116.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	290	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	61.0	1	0	0.0	2015/11/12 00:00:00
G76	291	0	90.0	1	0	0.0	0.0	0	0	0.0	88.0	3	0	0.15	65.0	1	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	292	0	63.0	2	0	0.0	79.0	2	0	0.0	0.0	0	0	0.0	68.0	2	0	0.15	72.0	1	0	0.0	2015/11/12 00:00:00
G76	293	0	0.0	0	0	0.0	53.0	1	0	0.0	84.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	294	0	91.0	1	0	0.0	0.0	0	0	0.0	83.0	4	0	0.15	69.0	1	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	295	0	0.0	0	0	0.0	0.0	0	0	0.0	78.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	296	0	113.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	298	0	93.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	300	0	145.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	301	0	125.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	302	0	0.0	0	0	0.0	74.0	2	0	0.0	72.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	303	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	304	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	305	0	92.0	3	0	0.0	66.0	1	0	0.0	0.0	0	0	0.0	55.0	1	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	306	0	155.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	307	0	134.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	755	2	224.0	5	0	3.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	756	2	190.0	9	0	6.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
